Desc	Orthogroup	AmyTra	ArcPla	BomMor	DanPle	EupSim	GynQin	HelArm	LymMon	ManSex	OpeBru	OrgAnt	PluXyl	SpoLit	TriNi
(null)	OG0002046	1	1	1	1	1	1	1	1	3	2	1	1	1	1
(null)	OG0002047	1	1	1	1	1	1	2	1	1	0	1	4	1	1
(null)	OG0002048	1	1	1	1	1	2	2	1	1	1	1	1	2	1
(null)	OG0002049	1	1	1	1	1	1	1	1	1	3	1	2	1	1
(null)	OG0002050	1	1	1	1	1	1	2	1	1	2	1	1	1	2
(null)	OG0002051	1	1	1	2	1	1	2	1	1	0	1	1	1	3
(null)	OG0002052	1	1	1	1	1	1	1	0	1	1	1	5	1	1
(null)	OG0002053	1	2	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002054	2	2	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0002055	1	1	1	2	1	1	1	1	1	3	1	1	1	1
(null)	OG0002056	1	1	1	2	1	1	1	1	2	1	1	1	2	1
(null)	OG0002057	1	0	1	1	2	2	1	2	1	1	2	1	1	1
(null)	OG0002058	1	1	1	1	1	1	2	1	2	2	1	1	1	1
(null)	OG0002059	1	1	1	3	1	1	1	1	1	2	1	1	1	1
(null)	OG0002060	2	3	1	1	1	1	1	1	1	0	1	1	1	2
(null)	OG0002061	1	1	1	4	1	1	1	1	1	1	1	1	1	1
(null)	OG0002062	1	1	1	1	1	1	1	1	1	1	1	2	1	3
(null)	OG0002063	1	2	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002064	2	1	0	2	1	1	1	1	2	2	1	1	1	1
(null)	OG0002065	1	1	1	0	0	6	2	0	2	0	0	0	1	3
(null)	OG0002066	1	3	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0002067	1	2	1	2	1	1	1	1	1	1	1	1	2	1
(null)	OG0002068	1	2	1	1	2	1	1	1	1	3	0	1	1	1
(null)	OG0002069	1	2	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002070	1	1	1	1	1	1	1	1	3	2	1	1	1	1
(null)	OG0002071	1	1	1	1	1	1	2	1	1	1	1	1	2	2
(null)	OG0002072	3	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002073	1	1	1	1	2	1	1	2	1	2	1	1	1	1
(null)	OG0002074	1	2	1	2	1	2	1	1	1	1	1	1	1	1
(null)	OG0002075	1	2	1	1	1	1	1	1	2	1	1	1	2	1
(null)	OG0002076	1	1	1	2	1	1	1	2	1	2	0	2	1	1
(null)	OG0002077	1	2	1	1	1	2	1	1	2	1	1	1	1	1
(null)	OG0002078	1	1	1	1	1	1	1	1	2	2	1	2	1	1
(null)	OG0002079	1	1	1	2	1	1	1	1	1	2	1	1	1	2
(null)	OG0002080	1	1	1	1	1	1	1	1	3	2	1	1	1	1
(null)	OG0002081	1	1	1	1	1	1	1	1	2	3	1	1	1	1
(null)	OG0002082	1	1	2	2	1	1	1	1	1	2	1	0	1	2
(null)	OG0002083	1	1	1	1	2	1	1	2	1	1	1	1	1	2
(null)	OG0002084	1	1	1	1	1	1	2	1	1	1	1	1	1	3
(null)	OG0002085	1	1	2	1	1	1	1	1	1	3	1	1	1	1
(null)	OG0002086	1	2	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002087	1	1	1	1	2	2	1	1	1	1	2	1	1	1
(null)	OG0002088	1	2	1	1	1	0	2	1	1	1	1	1	2	2
(null)	OG0002089	1	2	0	2	1	1	1	2	2	0	2	1	1	1
(null)	OG0002090	1	1	1	1	1	1	1	1	2	3	1	1	1	1
(null)	OG0002091	1	1	1	1	1	1	1	1	2	1	1	1	1	3
(null)	OG0002092	1	2	1	1	1	2	1	1	1	1	1	1	1	2
(null)	OG0002093	1	1	1	1	1	1	1	1	3	2	1	1	1	1
(null)	OG0002094	1	1	1	2	1	1	1	1	1	3	1	1	1	1
(null)	OG0002095	1	1	1	1	1	1	1	1	2	1	1	1	1	3
(null)	OG0002096	1	2	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002097	1	0	2	1	1	2	1	2	1	1	2	1	1	1
(null)	OG0002098	2	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	OG0002099	1	1	1	2	1	1	1	1	2	1	1	1	1	2
(null)	OG0002100	2	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002101	1	2	1	1	1	1	1	1	2	1	1	1	2	1
(null)	OG0002102	1	1	1	3	1	1	1	1	2	1	1	1	1	1
(null)	OG0002103	2	1	1	2	1	1	2	1	1	0	1	1	1	2
(null)	OG0002104	1	1	1	2	1	1	2	1	1	2	1	1	1	1
(null)	OG0002105	1	1	1	1	1	1	1	1	1	2	1	0	2	3
(null)	OG0002106	1	4	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002107	1	2	1	1	3	1	1	1	1	0	1	1	1	2
(null)	OG0002108	1	2	1	1	1	1	1	1	2	0	1	1	1	3
(null)	OG0002109	1	1	1	1	1	1	1	1	4	1	1	1	1	1
(null)	OG0002110	1	1	1	2	1	1	1	1	1	1	1	1	1	3
(null)	OG0002111	1	1	2	1	1	1	1	1	2	1	1	1	1	2
(null)	OG0002112	1	1	1	1	1	1	1	1	1	2	1	1	1	3
(null)	OG0002113	1	1	1	1	1	1	1	2	3	2	0	1	1	1
(null)	OG0002114	1	1	1	1	1	1	1	1	3	2	1	1	1	1
(null)	OG0002115	1	1	1	1	1	1	1	1	2	2	1	1	1	2
(null)	OG0002116	1	0	1	1	0	1	3	0	1	1	0	1	3	4
(null)	OG0002117	1	2	1	1	1	1	1	1	1	1	1	1	1	3
(null)	OG0002118	1	1	1	1	1	1	1	1	3	2	1	1	1	1
(null)	OG0002119	1	1	1	1	1	1	1	1	1	3	1	1	2	1
(null)	OG0002120	1	1	1	1	1	1	1	1	1	2	1	2	2	1
(null)	OG0002121	1	1	1	1	1	1	1	1	1	1	1	1	3	2
(null)	OG0002122	1	1	1	1	4	1	1	1	1	1	1	1	1	1
(null)	OG0002123	1	1	1	1	1	1	1	1	3	1	1	1	1	2
(null)	OG0002124	1	2	1	2	1	2	1	2	1	0	1	1	1	1
(null)	OG0002125	1	1	1	2	1	1	1	1	2	1	1	1	1	2
(null)	OG0002126	1	2	1	1	1	2	1	1	2	1	1	1	1	1
(null)	OG0002127	1	1	1	1	1	1	1	1	1	1	1	1	4	1
(null)	OG0002128	1	1	1	1	1	1	1	1	1	2	1	3	1	1
(null)	OG0002129	1	1	1	1	3	1	1	1	1	1	1	1	2	1
(null)	OG0002130	1	3	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0002131	1	1	1	1	1	1	3	1	1	1	1	1	2	1
(null)	OG0002132	1	2	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002133	1	1	1	2	1	1	1	1	2	2	1	1	1	1
(null)	OG0002134	0	2	0	0	0	2	0	0	1	2	0	2	0	8
(null)	OG0002135	0	1	0	0	1	0	6	2	0	0	1	0	6	0
(null)	OG0002136	0	2	1	1	1	1	1	1	1	4	1	1	1	1
(null)	OG0002137	0	3	0	0	1	0	1	0	0	12	0	0	0	0
(null)	OG0002138	0	1	0	0	0	0	0	0	0	16	0	0	0	0
(null)	OG0002139	0	4	0	0	0	9	0	1	1	0	1	0	0	1
(null)	OG0002140	0	1	1	1	2	2	1	2	1	1	2	1	2	0
(null)	OG0002141	0	1	0	1	0	1	1	0	0	0	0	13	0	0
(null)	OG0002142	0	1	0	0	0	9	0	0	0	0	0	6	0	1
(null)	OG0002143	0	2	1	1	1	1	1	2	1	2	2	1	1	1
(null)	OG0002144	0	11	0	0	1	0	0	3	0	0	1	0	0	1
(null)	OG0002145	0	8	1	0	2	0	0	3	1	1	0	1	0	0
(null)	OG0002146	0	3	0	0	1	3	2	1	0	0	2	4	1	0
(null)	OG0002147	0	1	1	1	2	2	1	1	1	0	2	2	1	2
(null)	OG0002148	0	1	0	0	0	12	0	0	0	1	0	0	0	3
(null)	OG0002149	0	5	0	1	1	1	2	1	0	0	2	0	3	1
(null)	OG0002150	0	1	0	0	1	1	1	2	4	2	1	1	1	2
(null)	OG0002151	0	1	1	1	0	2	3	1	2	2	0	1	2	1
(null)	OG0002152	0	2	2	1	0	2	2	1	1	0	0	2	2	2
(null)	OG0002153	0	0	2	0	1	3	0	4	1	1	0	2	2	1
(null)	OG0002154	0	0	0	0	15	0	0	2	0	0	0	0	0	0
(null)	OG0002155	0	0	0	0	0	16	0	0	0	0	1	0	0	0
(null)	OG0002156	0	0	0	0	0	0	0	0	2	1	0	13	1	0
(null)	OG0002157	0	0	0	0	0	0	0	0	0	0	0	17	0	0
(null)	OG0002158	0	0	0	0	0	0	0	0	0	0	0	0	0	17
(null)	OG0002159	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	OG0002160	1	1	2	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0002161	1	2	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0002162	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	OG0002163	1	1	1	1	0	1	2	1	1	3	0	1	1	2
(null)	OG0002164	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002165	1	1	2	1	1	1	1	1	3	0	1	1	1	1
(null)	OG0002166	1	1	1	1	1	1	1	1	1	1	1	2	2	1
(null)	OG0002167	3	1	0	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002168	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002169	3	2	1	1	1	1	1	1	2	0	1	1	0	1
(null)	OG0002170	1	1	1	1	1	1	1	2	1	1	1	1	1	2
(null)	OG0002171	1	3	0	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002172	1	1	1	1	1	1	1	1	1	1	2	2	1	1
(null)	OG0002173	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002174	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002175	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002176	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	OG0002177	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	OG0002178	1	1	0	1	1	1	1	1	1	1	1	1	1	4
(null)	OG0002179	4	0	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002180	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	OG0002181	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002182	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	OG0002183	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002184	1	1	1	1	1	3	1	1	1	1	1	1	1	1
(null)	OG0002185	1	2	1	1	0	1	1	1	2	2	1	1	1	1
(null)	OG0002186	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002187	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002188	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	OG0002189	1	1	2	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002190	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002191	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002192	1	2	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002193	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002194	2	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	OG0002195	1	1	1	1	1	2	0	2	2	2	1	1	0	1
(null)	OG0002196	2	1	1	2	1	1	1	1	2	0	1	1	1	1
(null)	OG0002197	1	1	1	1	1	1	1	1	1	2	2	1	1	1
(null)	OG0002198	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002199	2	0	1	0	1	3	1	1	2	1	1	1	1	1
(null)	OG0002200	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002201	1	1	1	2	1	1	1	1	2	1	1	1	1	1
(null)	OG0002202	1	2	1	1	1	1	1	3	1	0	1	1	1	1
(null)	OG0002203	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002204	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002205	1	1	1	2	1	1	1	1	1	1	1	2	1	1
(null)	OG0002206	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002207	1	2	1	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0002208	1	1	1	1	1	1	1	1	1	1	1	3	1	1
(null)	OG0002209	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002210	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002211	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	OG0002212	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002213	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	OG0002214	1	1	1	1	1	2	1	1	1	1	1	1	1	2
(null)	OG0002215	2	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0002216	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002217	1	1	2	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002218	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	OG0002219	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002220	1	1	1	2	1	1	1	1	1	1	1	2	1	1
(null)	OG0002221	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002222	2	1	1	1	1	1	1	1	3	0	1	1	1	1
(null)	OG0002223	1	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	OG0002224	3	1	1	2	0	1	1	0	1	1	0	2	1	2
(null)	OG0002225	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002226	2	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002227	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002228	2	1	1	0	0	1	1	1	2	1	0	2	2	2
(null)	OG0002229	1	3	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002230	1	1	1	1	1	4	1	1	1	0	1	2	0	1
(null)	OG0002231	1	1	1	1	1	1	0	1	3	2	1	1	1	1
(null)	OG0002232	1	1	1	1	1	1	2	1	2	1	1	1	1	1
(null)	OG0002233	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002234	2	2	1	1	1	1	1	1	1	0	1	1	2	1
(null)	OG0002235	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	OG0002236	2	2	1	0	1	1	1	1	1	2	1	0	1	2
(null)	OG0002237	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0002238	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	OG0002239	1	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	OG0002240	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002241	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002242	2	1	1	1	1	1	1	1	3	0	1	1	1	1
(null)	OG0002243	2	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	OG0002244	2	1	1	1	0	1	2	1	1	1	0	1	2	2
(null)	OG0002245	2	1	1	1	1	1	1	1	1	1	1	0	2	2
(null)	OG0002246	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	OG0002247	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002248	1	0	1	1	1	2	2	1	1	0	2	1	2	1
(null)	OG0002249	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002250	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002251	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002252	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002253	1	1	2	1	1	1	1	2	1	1	1	1	1	1
(null)	OG0002254	1	1	2	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002255	2	2	1	1	0	1	1	0	3	1	1	1	1	1
(null)	OG0002256	1	1	1	1	1	1	1	1	2	1	1	1	2	1
(null)	OG0002257	1	1	1	2	1	1	1	1	1	1	1	2	1	1
(null)	OG0002258	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002259	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002260	1	1	1	1	1	2	2	1	1	1	1	1	1	1
(null)	OG0002261	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	OG0002262	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002263	2	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0002264	1	1	2	2	1	1	1	1	1	0	1	1	1	2
(null)	OG0002265	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	OG0002266	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002267	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002268	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002269	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002270	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002271	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002272	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	OG0002273	1	1	1	2	1	1	1	1	1	1	1	2	1	1
(null)	OG0002274	1	2	0	1	1	1	2	1	2	2	0	1	1	1
(null)	OG0002275	1	1	2	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002276	1	1	1	1	1	1	1	1	2	1	1	1	2	1
(null)	OG0002277	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002278	1	2	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002279	1	2	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0002280	2	1	2	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002281	1	1	1	1	1	1	1	2	1	1	1	1	2	1
(null)	OG0002282	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0002283	2	1	1	1	3	1	1	0	1	2	0	1	1	1
(null)	OG0002284	4	1	1	1	1	1	1	1	1	1	0	1	1	1
(null)	OG0002285	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002286	1	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	OG0002287	1	1	3	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002288	1	2	1	0	1	5	2	0	1	1	0	0	0	2
(null)	OG0002289	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002290	1	1	1	2	0	0	1	1	3	3	0	1	1	1
(null)	OG0002291	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	OG0002292	1	1	1	1	1	0	1	1	1	3	2	1	1	1
(null)	OG0002293	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002294	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002295	2	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0002296	1	1	1	1	1	2	1	1	2	0	1	1	1	2
(null)	OG0002297	3	1	1	2	0	1	1	1	1	1	1	1	1	1
(null)	OG0002298	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002299	1	1	1	2	1	1	0	2	1	0	1	1	0	4
(null)	OG0002300	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002301	1	1	1	1	0	1	1	0	2	5	1	0	1	1
(null)	OG0002302	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	OG0002303	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	OG0002304	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	OG0002305	1	2	0	1	0	1	1	1	2	2	0	2	1	2
(null)	OG0002306	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002307	1	2	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0002308	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002309	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	OG0002310	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002311	1	1	1	1	1	1	1	1	2	1	1	2	1	1
(null)	OG0002312	1	1	1	1	2	1	1	1	1	1	1	1	1	2
(null)	OG0002313	1	1	1	2	1	1	1	1	1	1	1	1	2	1
(null)	OG0002314	2	1	1	1	0	1	1	0	3	2	1	1	1	1
(null)	OG0002315	2	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0002316	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	OG0002317	1	1	1	2	1	1	2	1	1	1	1	1	1	1
(null)	OG0002318	1	3	1	1	0	2	1	0	1	2	0	2	1	1
(null)	OG0002319	1	1	1	1	1	1	2	1	1	1	2	1	1	1
(null)	OG0002320	1	1	1	1	0	2	1	1	1	1	2	1	2	1
(null)	OG0002321	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	OG0002322	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	OG0002323	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002324	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0002325	1	1	1	1	1	1	3	1	1	1	1	1	1	1
(null)	OG0002326	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	OG0002327	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	OG0002328	1	1	1	1	1	2	1	1	1	3	1	1	1	0
(null)	OG0002329	2	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0002330	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0002331	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002332	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002333	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002334	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	OG0002335	1	1	1	1	1	1	1	1	1	1	1	3	1	1
(null)	OG0002336	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	OG0002337	1	0	1	1	1	3	1	1	1	1	1	1	2	1
(null)	OG0002338	1	2	1	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0002339	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002340	2	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002341	1	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	OG0002342	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002343	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002344	1	2	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002345	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002346	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002347	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002348	3	1	1	2	1	1	1	1	1	1	0	1	1	1
(null)	OG0002349	3	1	1	1	1	0	1	1	1	1	1	2	1	1
(null)	OG0002350	1	1	1	1	1	1	2	0	1	1	1	1	2	2
(null)	OG0002351	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002352	2	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0002353	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002354	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002355	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002356	1	1	1	1	1	1	1	1	1	2	2	1	1	1
(null)	OG0002357	3	1	0	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002358	1	1	1	1	1	1	2	1	1	1	1	2	1	1
(null)	OG0002359	1	1	1	1	1	1	1	1	1	2	1	2	1	1
(null)	OG0002360	1	1	1	1	1	2	1	1	1	1	2	1	1	1
(null)	OG0002361	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002362	1	1	0	2	1	1	1	1	1	1	1	1	1	3
(null)	OG0002363	1	1	1	1	1	1	1	2	2	1	1	1	1	1
(null)	OG0002364	2	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0002365	1	1	1	1	2	1	1	1	1	1	1	2	1	1
(null)	OG0002366	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002367	1	1	1	1	1	1	1	1	1	2	2	1	1	1
(null)	OG0002368	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002369	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	OG0002370	2	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	OG0002371	2	1	2	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002372	2	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002373	1	1	1	1	1	1	1	1	1	1	1	1	1	3
(null)	OG0002374	1	1	1	1	1	1	1	1	1	1	1	1	3	1
(null)	OG0002375	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002376	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	OG0002377	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	OG0002378	1	2	1	2	1	1	1	2	1	1	0	1	1	1
(null)	OG0002379	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002380	1	2	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002381	1	1	1	1	4	1	1	1	1	0	1	1	1	1
(null)	OG0002382	1	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	OG0002383	1	1	1	1	1	2	1	1	1	2	1	1	1	1
(null)	OG0002384	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	OG0002385	1	2	1	1	1	1	1	1	1	1	1	1	2	1
(null)	OG0002386	1	1	1	1	1	1	1	1	1	2	2	1	1	1
(null)	OG0002387	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	OG0002388	1	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	OG0002389	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0002390	2	1	2	1	0	4	0	0	0	1	4	1	0	0
(null)	OG0002391	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0002392	1	0	0	2	2	1	1	1	2	2	1	1	1	1
(null)	OG0002393	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0002394	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0002395	1	2	0	1	1	2	1	1	1	1	1	1	1	2
(null)	OG0002396	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	OG0002397	1	1	1	1	2	1	1	1	3	0	1	1	1	1
(null)	OG0002398	2	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	OG0002399	3	1	1	1	0	1	1	2	2	0	0	2	1	1
(null)	OG0002400	2	2	1	1	1	1	1	1	2	1	1	0	1	1
(null)	OG0002401	1	2	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002402	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	OG0002403	3	1	1	1	1	1	1	1	1	1	1	0	1	2
(null)	OG0002404	2	1	1	1	0	1	3	0	2	1	0	0	2	2
(null)	OG0002405	1	1	1	2	1	1	2	1	1	1	1	1	1	1
(null)	OG0002406	1	1	1	1	1	2	1	1	1	1	1	1	1	2
(null)	OG0002407	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	OG0002408	1	0	1	1	0	2	2	0	0	0	0	2	4	3
(null)	OG0002409	3	1	1	1	1	0	1	1	1	1	1	1	1	2
(null)	OG0002410	1	1	1	1	1	1	1	1	1	1	1	3	1	1
(null)	OG0002411	1	1	1	1	1	1	1	1	1	1	1	1	1	3
